Titel,Geschäftsart,ID,Datum,Erstunterzeichner,Partei Erstunterzeichner,Mitunterzeichner,Partei Mitunterzeichner,Geschäftsstatus,Entscheid,_entscheidbereinigt
"Ausrüstung von Schülerinnen und Schülern mit Tablets, Gründe für die Anschaffung persönlicher Geräte und für das gewählte Betriebssystem sowie Angaben zum allfälligen Submissionsverfahren und zum Preis der Tablets",Schriftliche Anfrage,171589cd090f43e2b5108397d9df2e6a,2018-05-23T00:00:00.000,Stefan Urech,SVP,Dubravko Sinovcic,SVP,Abgeschlossen,,
Übertragung der Ratsdebatten via Live-Stream auf der Webseite des Gemeinderats,Beschlussantrag,84112ebe4a2748ff8a3aa41ea0aa224a,2018-05-23T00:00:00.000,Stefan Urech,SVP,Dubravko Sinovcic,SVP,Abgeschlossen,,
"Erwärmung des städtischen Untergrunds als Folge umgesetzter Geothermieprojekte, Möglichkeiten zur Unterstützung der Forschung bezüglich dieser 
Problematik und zur Überwachung der Temperaturentwicklung sowie Einfluss der Erkenntnisse auf die Bewilligung neuer Projekte",Schriftliche Anfrage,e914d364c3c64a2fb05e39dbf33597d4,2018-06-13T00:00:00.000,Dubravko Sinovcic,SVP,Roger Bartholdi,SVP,Abgeschlossen,,
"Anfechtung der Kündigungen von Mietverträgen von Fürsorgebezügerinnen und -bezügern, Hintergründe zur Praxis des mandatierten Anwalts und zur Einreichung der Klagen ohne Einverständnis der Mieterinnen und Mieter",Schriftliche Anfrage,b770b382602043dfbc801c78686843fb,2018-06-20T00:00:00.000,Walter Anken,SVP,Rolf Müller,SVP,Abgeschlossen,,
Vermeidung von gesundheitlichen Risiken in den Alterszentren und Pflegeeinrichtungen aufgrund hoher Temperaturen während den Sommermonaten,Postulat,c63b47d86a9a4b76ae887787c98d0ef0,2018-08-22T00:00:00.000,Susanne Brunner,SVP,Rolf Müller,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
Detailliertere Auskünfte über die Klientinnen und Klienten der Schuldenberatung sowie Übernahme eines Teils der Kosten für die beanspruchte Dienstleistung,Postulat,d5f9f04b22234efa965bb331438c4813,2018-08-22T00:00:00.000,Walter Anken,SVP,Rolf Müller,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Förderung der Biervielfalt in der Stadt, Auflistung der städtischen Gastrobetriebe ohne freie Wahlmöglichkeit für das Biersortiment sowie die vorgängig geprüften Alternativen",Schriftliche Anfrage,b8938d3d1d0b4634b24d4deff79388c2,2018-08-22T00:00:00.000,Raphaël Tschanz,FDP,Stefan Urech,SVP,Abgeschlossen,Rückzug,Rückzug
Auswirkungen der Hitzeperiode auf die Gesundheit der Bewohnerinnen und Bewohner von Alters- und Pflegeeinrichtungen sowie bauliche Vorschriften bezüglich der Kühlung überhitzter Räume oder für einen mobilen Einsatz von Klimageräten,Schriftliche Anfrage,30b82837e4164c56971b1b3721cf4b30,2018-08-22T00:00:00.000,Susanne Brunner,SVP,Rolf Müller,SVP,Abgeschlossen,,
"Aufenthaltsstatus, Nationalitäten und Herkunft der verhafteten Personen an der Streetparade sowie Vorgehensweise und Kommunikation bei involvierten Asylbewerbenden",Schriftliche Anfrage,2a120a910fdc45419387438b9f6ada30,2018-08-22T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Aktionstag der UNIA für Lohngleichheit, Angaben über die Bewilligung des Aktionstags und die Regelung bezüglich dem Einsatz von Werbematerial an Haltestellen der VBZ sowie Grundsätze für die Bewilligung von politischen Aktionen im öffentlichen Raum",Schriftliche Anfrage,e5810c2e31fd48068cc19f6b2543906f,2018-08-22T00:00:00.000,Dubravko Sinovcic,SVP,Maria del Carmen Señorán,SVP,Abgeschlossen,,
Anbringung von geschwindigkeitshemmenden Elementen auf dem Fischerweg zur Verbesserung der Sicherheit aller Verkehrsteilnehmenden,Postulat,3a83eef81871445480ccaebfb5c51d23,2018-08-29T00:00:00.000,Stefan Urech,SVP,Urs Helfenstein,SP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
Prüfung der notwendigen Lichtsignalanlagen zur Steuerung des Verkehrs,Postulat,95e10c4440b14860957b05230c4e2581,2018-08-29T00:00:00.000,Stephan Iten,SVP,Maria del Carmen Señorán,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
Angaben zur Schaltung der Lichtsignalanlagen betreffend einer «grünen Welle» für den Verkehr oder einer Benachteiligung der motorisierten Fahrzeuge sowie technische Anforderungen an eine Anlage zur dynamischen Steuerung des Verkehrs,Schriftliche Anfrage,a7503cdb52f74b43a4d98c7c6ef816be,2018-08-29T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Überprüfung der notwendigen Strassenschilder, Ergebnisse der Abklärungen und Erkenntnisse aus diesem Projekt sowie Anzahl der montierten und geplanten «Tempo 30»-Verkehrsschilder",Schriftliche Anfrage,17ffabbddc444ac08230271e18b747b4,2018-09-05T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Schliessung des Hospiz Pallivita Bethanien in Altstetten, Beurteilung der Versorgung und der übergeordneten Zusammenarbeit im Bereich der Palliative Care sowie strategische Massnahmen hinsichtlich der demographischen Entwicklung und des wachsenden Bedarfs an spezialisierter Palliative Care",Schriftliche Anfrage,1e4624ddd81449a9bcf55a84edf39605,2018-09-19T00:00:00.000,Dubravko Sinovcic,SVP,Susanne Brunner,SVP,Abgeschlossen,,
"Grossbrand im Data Quest-Gebäude am Bahnhofplatz, chronologischer Ablauf und getroffene Massnahmen im Rahmen des Einsatzes der Rettungskräfte sowie mögliche Erkenntnisse bezüglich aufgetretener Probleme und eines sich daraus ergebenden Verbesserungspotentials",Schriftliche Anfrage,f53e02008e7c4740ad905987d4a8f5c9,2018-09-19T00:00:00.000,Maria del Carmen Señorán,SVP,Stephan Iten,SVP,Abgeschlossen,,
Nutzbarmachung des Gebiets «Gugel/Hürst» in Zürich-Seebach für Sporttreibende,Postulat,ace092d0abea40c8993c824e32d27757,2018-09-26T00:00:00.000,Martin Götzl,SVP,Thomas Schwendener,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Erweiterung der Sportanlage Eichrain mit zusätzlichen Garderoben, Duschen und einer Flutlichtanlage",Postulat,d6574a353ce341fdbc51f8953b37f826,2018-10-03T00:00:00.000,Thomas Schwendener,SVP,Martin Götzl,SVP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
Kostengünstige und zweckmässige Sanierung des Schauspielhauses unter weitgehender Erhaltung des Zuschauerraums,Motion,d46b74097b3147e6b785044bda97d6cc,2018-10-24T00:00:00.000,Eduard Guggenheim,AL,Stefan Urech,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Überprüfung des Bauprojekts Bellerivestrasse, Beurteilung der Leistungsfähigkeit der Hauptverkehrsstrasse bezüglich der zu prüfenden Varianten sowie Auswirkungen auf die weiteren Planungskosten",Interpellation,79e3ad52c7d449e6a48a3e891068398e,2018-10-24T00:00:00.000,Yasmine Bourgeois,FDP,Susanne Brunner,SVP,Abgeschlossen,,
Zusammenarbeit zwischen den politischen Kreisparteien und dem Bevölkerungsamt für den Versand von Informationsmaterial,Postulat,bfb57bbee5084be2b6dacd97b318cc41,2018-10-31T00:00:00.000,Maria del Carmen Señorán,SVP,Dubravko Sinovcic,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Pilotprojekt für ein Rechtsabbiegen bei Rotlicht für den motorisierten Verkehr und für Velofahrende,Postulat,39735e263426440fa336c3a204bf8e6f,2018-10-31T00:00:00.000,Maria del Carmen Señorán,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Sozialpädagogische Familienbegleitungen, Entwicklung der angeordneten Begleitungen, der Tarife, der Präsenzstunden und der Ausgaben sowie Aufschlüsselung der Begleitungen nach einheimischen und ausländischen Familien",Schriftliche Anfrage,36241f2e5f98461f80e2763627987560,2018-10-31T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,,
Kennzeichnung der stationären und semistationären automatischen Verkehrskontrollanlagen (AVK),Postulat,d6da30cccc83412aa489a23f2830a517,2018-11-07T00:00:00.000,Stephan Iten,SVP,Bernhard im Oberdorf,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Aufforderung des Amts für Hochbauten und des Tiefbauamts zur Niederlegung der Arbeiten am Streiktag der UNIA vom 6. November 2018, Regelung der Terminverschiebungen in den Werkverträgen sowie Beurteilung der Haftungsfolgen für Verspätungen als Folge dieser Aufforderung",Schriftliche Anfrage,cad6b50c5f814f56b0311fae9bc11656,2018-11-07T00:00:00.000,Pablo Bünger,FDP,Christoph Marty,SVP,Abgeschlossen,,
"Zuschriften des Amts für Hochbauten und des Tiefbauamts an die Baufirmen im Zusammenhang mit dem Protesttag der Gewerkschaften vom 6. November 2018, Einschätzung des Stadtrats zum Inhalt der Schreiben und zur Verletzung der 
Friedenspflicht sowie Angaben zur Einholung der Bewilligung durch die Organisatoren",Schriftliche Anfrage,b833d513b21c452e81bfbd404589646d,2018-11-07T00:00:00.000,Christoph Marty,SVP,Pablo Bünger,FDP,Abgeschlossen,,
"Bereitstellung von Abstellplätzen für Leihvelos ohne Aufhebung bestehender Abstellplätze für Velos, Autos und Taxis oder Einschränkung des Raums für Fussgängerinnen und Fussgänger",Postulat,e09e21357c3d43c2b547678c1564186f,2018-11-28T00:00:00.000,Stephan Iten,SVP,Christoph Marty,SVP,Abgeschlossen,Ablehnung,Ablehnung
Erhalt von mindestens vier Parkplätzen für Kundinnen und Kunden der Dienstabteilung Verkehr (DAV) bei einem allfälligen Parkplatzabbau am Zähringerplatz,Postulat,5035bcd88eef4d37b4c20be8c04a1cab,2018-11-28T00:00:00.000,Thomas Schwendener,SVP,Stefan Urech,SVP,Abgeschlossen,Ablehnung,Ablehnung
Prüfung einer Miete von nahen Gebäuden als Schulraumersatz vor Neu- oder Erweiterungsbauten von Schulhäusern,Postulat,77521d99cbda478fb90aae502755ce4a,2018-12-05T00:00:00.000,Walter Anken,SVP,Thomas Schwendener,SVP,InBearbeitung,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Angebot an Parkplätzen für behinderte und ältere Personen im Rahmen des Ersatzneubaus des Restaurants «Fischerstube»,Postulat,f091a7653f47416e83e9d23f2b97d9f3,2018-12-19T00:00:00.000,Urs Fehr,SVP,Martin Götzl,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
Zweckmässiger Neubau des Schulhauses Utogrund mit mindestens 15 Klassen,Motion,824de3813344454d8c0674f2ea7261b6,2018-12-19T00:00:00.000,Roger Bartholdi,SVP,Stefan Urech,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Übernahme der EU-Regeln betreffend staatliche Beihilfen, organisatorische, finanzielle und operative Konsequenzen für das Elektrizitätswerk (ewz), die Asyl-Organisation Zürich (AOZ), Energie 360°, Fernwärme Zürich AG, Verkehrsbetriebe Zürich (VBZ), Entsorgung + Recycling (ERZ), Grün Stadt Zürich und andere Dienstabteilungen sowie für die städtischen Stiftungen",Interpellation,e759d94920474ede99e41453267e45ce,2019-01-30T00:00:00.000,Roger Bartholdi,SVP,Dubravko Sinovcic,SVP,Abgeschlossen,,
"Bewilligungspraxis betreffend Demonstrationsumzügen in der Stadt, Auflistung der bewilligten, der verweigerten und nicht bewilligten Demonstrationen sowie spezifische Angaben zur bewilligten Klima-Demonstration der Schülerinnen und Schüler vom 18. Januar 2019 und zur nicht bewilligten Demonstration «Marsch fürs Läbe» vom 14. September 2018",Schriftliche Anfrage,509b2dcbb3e64afa88bb5a232a6f1e62,2019-01-30T00:00:00.000,Stephan Iten,SVP,Samuel Balsiger,SVP,Abgeschlossen,,
Beibehaltung der bisherigen Tarife der Kundinnen und Kunden oder eines günstigeren Tarifs per Default bei der Umsetzung der Revision der Energietarife,Postulat,748bbd5fcd454e4393fae3e8a1df2a63,2019-02-06T00:00:00.000,Dubravko Sinovcic,SVP,Stefan Urech,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Umbau des Hallenbads Altstetten, Planung von möglichst kurzen Schliessungszeiten, Unterstützung der Betriebsgenossenschaft im Bauverfahren und bei Übergangslösungen für das Personal sowie Angebot von Alternativen für den Schulschwimmsport",Postulat,2b8154d422b44dc2861b8fe525cb3e7a,2019-03-06T00:00:00.000,Roger Bartholdi,SVP,Pascal Lamprecht,SP,InBearbeitung,"Überweisung, Frist 24 Monate",Überweisung
"Umzug des Quartierteams Affoltern in die Liegenschaft an der Röschibachstrasse 24/26, Gründe für den Entscheid zur Verlegung des Quartierteams und geplante Nutzung der frei werdenden Räume im Sozialzentrum Dorflinde sowie mögliche Standortplanung für das Sozialzentrum Dorflinde",Schriftliche Anfrage,398150e036914e2a9032462622044362,2019-03-13T00:00:00.000,Peter Schick,SVP,Rolf Müller,SVP,Abgeschlossen,,
"Studie zum Projekt Tanz- & Theaterlandschaft Zürich, Interpretation der im Studienauftrag definierten Lücken und den erzielten Studienresultaten sowie der definierten Budgetneutralität und der Erhöhung des Budgets, Hintergründe zum Entzug der Kompetenz des Gemeinderats betreffend Beschlussfassung über die Unterstützung der Institutionen",Interpellation,3b8980da9b0347bf825b64c4cf578ab2,2019-03-13T00:00:00.000,Markus Merki,GLP,Stefan Urech,SVP,Abgeschlossen,,
"Strafrechtliche Ermittlungen gegen eine Mitarbeiterin eines städtischen Betreibungsamts, Kenntnisstand der Stadt und Beurteilung der damit verbundenen Kommunikation sowie generelle Richtlinien bei kriminellen Handlungen von städtischen Angestellten",Schriftliche Anfrage,f693015a258d41dc80c3319eed61ce6f,2019-03-20T00:00:00.000,Roger Bartholdi,SVP,Walter Anken,SVP,Abgeschlossen,,
"Ökobilanz der städtischen Fahrzeuge, Beurteilung der Vor- und Nachteile, des Wirkungsgrads, der Kosten, der Verfügbarkeit und der Ökobilanz von Fahrzeugen mit Elektro- oder Wasserstoffantrieb",Schriftliche Anfrage,5ad128bbbb9044308004d2980f92c520,2019-04-03T00:00:00.000,Dubravko Sinovcic,SVP,Maria del Carmen Señorán,SVP,Abgeschlossen,,
Neuauflage eines Strassenbauprojekts an der Segantinistrasse ohne Abbau von Parkplätzen,Postulat,0d6db87e19ab43cc95a18be54da460f0,2019-05-15T00:00:00.000,Christoph Marty,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Ahndung von Verstössen gegen das Vermummungsverbot, Beurteilung der Verhältnismässigkeit beim Angriff auf Personen und bei Sachbeschädigungen sowie Beurteilung der ungleichen Praxis im Vergleich zu anderen Rechtsbrüchen",Schriftliche Anfrage,a1474f1edfb448b5a59ebd60e5fce3d9,2019-05-15T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Kündigungspraxis der VBZ gegen das Fahrpersonal bei Verstössen, Neubeurteilung der Praxis betreffend Mahnungen und fristlosen Kündigungen auf der Grundlage des Bezirksratsbeschlusses vom 1. November 2018",Schriftliche Anfrage,5a47ea6838784b58b56a6cf6b7534d08,2019-05-15T00:00:00.000,Christoph Marty,SVP,Thomas Schwendener,SVP,Abgeschlossen,,
"Wildes Plakatieren des VPOD im Zusammenhang mit dem Frauenstreik, geschätzter Aufwand und Kosten für die Entfernung der Flyer sowie Möglichkeiten für eine Ahndung und Handlungsspielraum für Bussen im Zusammenhang mit solchen Aktionen",Schriftliche Anfrage,812ab44e1d5e42cbb03290f08f08c587,2019-05-22T00:00:00.000,Walter Anken,SVP,Stephan Iten,SVP,Abgeschlossen,,
Berücksichtigung eines späteren Ausbaus bei der Planung von neuen Schul- und Hortgebäuden,Postulat,5d89096ddbca4dfcaf7b71633a9bae18,2019-06-05T00:00:00.000,Balz Bürgisser,Grüne,Roger Bartholdi,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Besetzung des Pfingstweidparks durch Protestierende gegen die Asylgesetzrevision, rechtliche Grundlagen und Kriterien für den Entscheid der Duldung der Besetzung, für die Auflösung von illegalen Partys und für das Eingreifen bei Lärmklagen sowie Kriterien hinsichtlich der Abgabe von Nahrungsmitteln im Rahmen von legalen und illegalen Anlässen",Interpellation,c29d308b4d104ecbbc48b4c87e007e4a,2019-06-05T00:00:00.000,Susanne Brunner,SVP,Stephan Iten,SVP,Abgeschlossen,,
Aufnahme einer Regelung betreffend «Familienangehörigen und Beziehungen von städtischen Mitarbeitenden» im Personalrecht,Motion,9b4363a1e0344508b669a985b9531f8d,2019-06-05T00:00:00.000,Roger Bartholdi,SVP,Bernhard im Oberdorf,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Städtische Sozialhilfe, Angaben zur Arbeit der Sozialdetektive, den Missbrauchsfällen und zu den Möglichkeiten und Wirkungen der Beschäftigungsprogramme des zweiten Arbeitsmarkts sowie Chancen der Förderung von einjährigen Zertifikatsausbildungen für weniger gut gebildete Menschen",Schriftliche Anfrage,9c6b2c2bd49c4326a560d152ca39a406,2019-06-19T00:00:00.000,Roberto Bertozzi,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Besetzung des Pfingstweidparks durch Protestierende gegen die Asylgesetzrevision, rechtliche Grundlagen und Kriterien für den Entscheid der Duldung der Besetzung, für die Auflösung von illegalen Partys und für das Eingreifen bei Lärmklagen sowie Kriterien hinsichtlich der Abgabe von Nahrungsmitteln im Rahmen von legalen und illegalen Anlässen",Interpellation,e09aa01657c44c1c8fab2a73d210a23e,2019-06-26T00:00:00.000,Susanne Brunner,SVP,Stephan Iten,SVP,Abgeschlossen,"Überweisung Stadtrat, Frist 6 Monate",Überweisung
Verschiebung der Baulinie bei der Zehntenhaussstrasse 8 um 5 Meter ostwärts für eine normgerechte Verbindung,Motion,a2c837669ba442b38645679a44f00ef2,2019-07-10T00:00:00.000,Stephan Iten,SVP,Martin Götzl,SVP,Abgeschlossen,Rückzug,Rückzug
Bericht mit allen «Lessons Learned» nach Abschluss der Sanierung von Kongresshaus und Tonhalle zur Verhinderung künftiger Planungsfehler und Kostenüberschreitungen,Postulat,cd10835cdaef4bc1a1a08a0cc2ee01e8,2019-09-11T00:00:00.000,Maria del Carmen Señorán,SVP,Emanuel Eugster,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Religiös motivierte Drohung auf dem Pausenplatz des Schulhauses Schauenberg, getroffene Massnahmen bezüglich Strafanzeige, Rayonverbote, Sicherheitskonzepte oder Notfallszenarien",Schriftliche Anfrage,170e778a2f35418386fe36b253e8f8da,2019-10-02T00:00:00.000,Thomas Schwendener,SVP,Stephan Iten,SVP,Abgeschlossen,,
Entwicklung eines Online-Tools für eine Vermittlung von Zwischennutzung von Immobilien,Postulat,e8fecf90e9d24c80a0bcaceef49a306f,2019-10-23T00:00:00.000,Emanuel Eugster,SVP,Maria del Carmen Señorán,SVP,Abgeschlossen,Rückzug,Rückzug
Erhöhung der Sicherheit um das Seeufer in Zürich durch vermehrte Polizeipräsenz und Videoüberwachung,Postulat,1f546aec41a24959ac8cea2b9820e5dd,2019-10-23T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
Normgerechter Ausbau der Zehntenhausstrasse bei der Hausnummer 8 und Schaffung von Platz für eine Aussenbestuhlung für den Gasthof Löwen,Postulat,483177f614e943398de5ebfefc2fceec,2019-10-23T00:00:00.000,Stephan Iten,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Vorfall im Schulhaus Schauenberg und Polizeieinsatz vom 10. Oktober 2019, Hintergründe zur Vorgeschichte der betroffenen Person, zu den involvierten Behörden und den ergriffenen Massnahmen sowie Beurteilung der Information der Öffentlichkeit",Interpellation,3f37d940b0654121a2b2b3c38a391a28,2019-10-23T00:00:00.000,Martin Götzl,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Städtische Sozialhilfe, Angaben zu den Hausbesuchen der Sozialarbeitenden, zu den Kürzungen der Sozialhilfe, zu den Zertifikatsausbildungen für weniger gut gebildete Menschen und zur Situation auf dem Arbeitsmarkt für über 50-Jährige",Schriftliche Anfrage,a8007cb5c2284722b2479a0da379d992,2019-10-23T00:00:00.000,Roberto Bertozzi,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Unterkunft «Better Shelter» für Asylbewerbende in Zürich-Oerlikon, Anzahl einquartierter Asylbewerberinnen und -bewerber während dem Betrieb und Angaben über die Produktion und Entsorgung oder den Verkauf der «Better Shelter» sowie Bilanz betreffend Kosten für die Steuerzahlerinnen und Steuerzahler",Schriftliche Anfrage,65ea7222ed1c47e3a0f0b307c60d377b,2019-10-23T00:00:00.000,Derek Richter,SVP,Walter Anken,SVP,Abgeschlossen,,
Nutzung des Tickets für das Hardturm-Parkhaus als ZVV-Ticket,Postulat,b8b723f3a6074fa0b08ffe3b9e2f3cf1,2019-10-23T00:00:00.000,Përparim Avdili,FDP,Stefan Urech,SVP,Abgeschlossen,Ablehnung,Ablehnung
